,ID,Nombre,Edad,Sexo,Telefono,Email,Descripcion,Fumar,Municipio
8322,913690,Clara Cabanillas,82,Mujer,+34735178542,claracabanillas@yahoo.com,"¡Hola, soy Clara! Tengo 82 años y me gusta cocinar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
8323,966729,Valentín Mármol,36,Hombre,+34702062535,valentinmarmol@hotmail.com,"¡Hola, soy Valentín! Tengo 36 años y me gusta cocinar. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
8324,630001,Ani Alvarado,77,Mujer,+34949869407,anialvarado@gmail.com,"¡Hola, soy Ani! Tengo 77 años y me gusta hacer senderismo. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Paiporta, Spain"
8325,438521,Zoraida Ureña,46,Mujer,+34881383138,zoraidaurena@gmail.com,"¡Hola, soy Zoraida! Tengo 46 años y me gusta ver películas. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Valencia, Spain"
8326,354184,Chelo Mateo,21,Mujer,+34920546706,chelomateo@yahoo.com,"¡Hola, soy Chelo! Tengo 21 años y me gusta leer. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
8327,950848,Valentina Leon,23,Mujer,+34924125614,valentinaleon@hotmail.com,"¡Hola, soy Valentina! Tengo 23 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Benetúser, Spain"
8328,448250,Chus Espejo,78,Hombre,+34944477293,chusespejo@yahoo.com,"¡Hola, soy Chus! Tengo 78 años y me gusta ir al cine. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Benetúser, Spain"
8329,905033,Jose Miguel Catalán,34,Hombre,+34886517922,josemiguelcatalan@gmail.com,"¡Hola, soy Jose! Tengo 34 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Benetúser, Spain"
8330,978184,Coral Ramis,20,Mujer,+34825789509,coralramis@hotmail.com,"¡Hola, soy Coral! Tengo 20 años y me gusta leer. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
8331,258210,Delfina Díez,61,Mujer,+34978687942,delfinadiez@yahoo.com,"¡Hola, soy Delfina! Tengo 61 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Benetúser, Spain"
8332,824128,Santiago Pazos,24,Hombre,+34923216945,santiagopazos@yahoo.com,"¡Hola, soy Santiago! Tengo 24 años y me gusta pintar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Moncada, Spain"
8333,977928,Aroa Morera,50,Mujer,+34974543002,aroamorera@gmail.com,"¡Hola, soy Aroa! Tengo 50 años y me gusta practicar deporte. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Alboraya, Spain"
8334,954665,Cebrián Villalonga,21,Hombre,+34978366366,cebrianvillalonga@gmail.com,"¡Hola, soy Cebrián! Tengo 21 años y me gusta salir a correr. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
8335,620810,Jonatan Borja,82,Hombre,+34803512905,jonatanborja@yahoo.com,"¡Hola, soy Jonatan! Tengo 82 años y me gusta practicar deporte. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Benetúser, Spain"
8336,384326,Feliciana Diéguez,50,Mujer,+34803394589,felicianadieguez@yahoo.com,"¡Hola, soy Feliciana! Tengo 50 años y me gusta tocar un instrumento musical. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Moncada, Spain"
8337,807729,Paula Peinado,75,Mujer,+34984543630,paulapeinado@gmail.com,"¡Hola, soy Paula! Tengo 75 años y me gusta salir a correr. Suelo escuchar música indie.",No me importa viajar con un fumador,"Xirivella, Spain"
8338,168407,Espiridión Ropero,37,Hombre,+34719485375,espiridionropero@hotmail.com,"¡Hola, soy Espiridión! Tengo 37 años y me gusta cocinar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
8339,185459,Candelas León,60,Mujer,+34974672764,candelasleon@gmail.com,"¡Hola, soy Candelas! Tengo 60 años y me gusta ir al cine. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Manises, Spain"
8340,840115,Esteban Castrillo,76,Hombre,+34924179993,estebancastrillo@yahoo.com,"¡Hola, soy Esteban! Tengo 76 años y me gusta pintar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Mislata, Spain"
8341,857260,Nazaret Egea,43,Mujer,+34987025717,nazaretegea@hotmail.com,"¡Hola, soy Nazaret! Tengo 43 años y me gusta salir a correr. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
8342,382046,Emperatriz Carrión,28,Mujer,+34972835929,emperatrizcarrion@gmail.com,"¡Hola, soy Emperatriz! Tengo 28 años y me gusta viajar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
8343,522953,Dani Somoza,44,Hombre,+34737644940,danisomoza@hotmail.com,"¡Hola, soy Dani! Tengo 44 años y me gusta cocinar. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Manises, Spain"
8344,568528,Lucía Carrasco,33,Mujer,+34807358975,luciacarrasco@yahoo.com,"¡Hola, soy Lucía! Tengo 33 años y me gusta leer. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
8345,637804,Amor Español,49,Mujer,+34982951606,amorespanol@yahoo.com,"¡Hola, soy Amor! Tengo 49 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alboraya, Spain"
8346,592004,Loreto Hernandez,70,Hombre,+34873841895,loretohernandez@yahoo.com,"¡Hola, soy Loreto! Tengo 70 años y me gusta leer. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Burjasot, Spain"
8347,897122,Jonatan Llorente,81,Hombre,+34923612984,jonatanllorente@hotmail.com,"¡Hola, soy Jonatan! Tengo 81 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Catarroja, Spain"
8348,263539,Alonso Elorza,81,Hombre,+34879258113,alonsoelorza@hotmail.com,"¡Hola, soy Alonso! Tengo 81 años y me gusta salir a correr. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Paterna, Spain"
8349,896784,Leonor Solé,82,Mujer,+34949135351,leonorsole@hotmail.com,"¡Hola, soy Leonor! Tengo 82 años y me gusta cocinar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Burjasot, Spain"
8350,814837,Rosa Peiró,59,Mujer,+34886798327,rosapeiro@yahoo.com,"¡Hola, soy Rosa! Tengo 59 años y me gusta leer. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Meliana, Spain"
8351,744230,Adelia Morales,30,Mujer,+34924060026,adeliamorales@gmail.com,"¡Hola, soy Adelia! Tengo 30 años y me gusta cocinar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
8352,981147,César Vélez,22,Hombre,+34745926194,cesarvelez@yahoo.com,"¡Hola, soy César! Tengo 22 años y me gusta hacer senderismo. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Benetúser, Spain"
8353,686510,Arsenio Garmendia,78,Hombre,+34735392492,arseniogarmendia@gmail.com,"¡Hola, soy Arsenio! Tengo 78 años y me gusta ver películas. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Benetúser, Spain"
8354,842529,Elena Luján,76,Mujer,+34700421667,elenalujan@yahoo.com,"¡Hola, soy Elena! Tengo 76 años y me gusta salir a correr. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
8355,690102,Casandra Galván,21,Mujer,+34800497038,casandragalvan@hotmail.com,"¡Hola, soy Casandra! Tengo 21 años y me gusta salir a correr. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
8356,331311,Ale Mendoza,50,Mujer,+34874048400,alemendoza@gmail.com,"¡Hola, soy Ale! Tengo 50 años y me gusta ir al cine. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
8357,499630,Severino Morera,28,Hombre,+34944919561,severinomorera@hotmail.com,"¡Hola, soy Severino! Tengo 28 años y me gusta ir al cine. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Mislata, Spain"
8358,459829,Eloísa Peñalver,23,Mujer,+34981007835,eloisapenalver@hotmail.com,"¡Hola, soy Eloísa! Tengo 23 años y me gusta cocinar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
8359,995380,Jenaro Santiago,48,Hombre,+34827568962,jenarosantiago@hotmail.com,"¡Hola, soy Jenaro! Tengo 48 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Paiporta, Spain"
8360,330152,Paca Ricart,51,Mujer,+34944592227,pacaricart@gmail.com,"¡Hola, soy Paca! Tengo 51 años y me gusta hacer senderismo. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alboraya, Spain"
8361,247419,Lucas Pons,22,Hombre,+34920570776,lucaspons@hotmail.com,"¡Hola, soy Lucas! Tengo 22 años y me gusta salir a correr. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
8362,704567,Violeta Balaguer,44,Mujer,+34707743878,violetabalaguer@yahoo.com,"¡Hola, soy Violeta! Tengo 44 años y me gusta viajar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
8363,538364,Ileana Alcaraz,41,Mujer,+34847895255,ileanaalcaraz@yahoo.com,"¡Hola, soy Ileana! Tengo 41 años y me gusta pintar. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
8364,565420,Federico Llorente,79,Hombre,+34947878449,federicollorente@yahoo.com,"¡Hola, soy Federico! Tengo 79 años y me gusta hacer senderismo. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
8365,164298,Abilio Páez,57,Hombre,+34928391185,abiliopaez@yahoo.com,"¡Hola, soy Abilio! Tengo 57 años y me gusta viajar. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
8366,937338,Heliodoro Pinilla,29,Hombre,+34738519176,heliodoropinilla@yahoo.com,"¡Hola, soy Heliodoro! Tengo 29 años y me gusta hacer senderismo. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
8367,534786,Eliseo Sala,75,Hombre,+34981264494,eliseosala@gmail.com,"¡Hola, soy Eliseo! Tengo 75 años y me gusta viajar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Catarroja, Spain"
8368,620156,Blanca Robles,65,Mujer,+34988616389,blancarobles@gmail.com,"¡Hola, soy Blanca! Tengo 65 años y me gusta leer. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
8369,362399,Nélida Rivera,18,Mujer,+34888632011,nelidarivera@hotmail.com,"¡Hola, soy Nélida! Tengo 18 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
8370,369292,Adoración Arana,42,Mujer,+34820189586,adoracionarana@gmail.com,"¡Hola, soy Adoración! Tengo 42 años y me gusta hacer senderismo. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Alaquàs, Spain"
8371,636521,Encarnacion Feijoo,71,Mujer,+34845628057,encarnacionfeijoo@yahoo.com,"¡Hola, soy Encarnacion! Tengo 71 años y me gusta pintar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
8372,564919,Jesusa Ferrera,19,Mujer,+34981616475,jesusaferrera@hotmail.com,"¡Hola, soy Jesusa! Tengo 19 años y me gusta ver películas. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
8373,798574,Amor Palomares,43,Hombre,+34716074816,amorpalomares@hotmail.com,"¡Hola, soy Amor! Tengo 43 años y me gusta tocar un instrumento musical. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
8374,846109,Samanta Guardia,19,Mujer,+34827814582,samantaguardia@yahoo.com,"¡Hola, soy Samanta! Tengo 19 años y me gusta hacer senderismo. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alboraya, Spain"
8375,522340,Bárbara Moya,67,Mujer,+34942096272,barbaramoya@gmail.com,"¡Hola, soy Bárbara! Tengo 67 años y me gusta tocar un instrumento musical. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Valencia, Spain"
8376,170138,Benita Morillo,80,Mujer,+34956109043,benitamorillo@yahoo.com,"¡Hola, soy Benita! Tengo 80 años y me gusta ver películas. Suelo escuchar música rock.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
8377,776667,Geraldo Maldonado,20,Hombre,+34983292209,geraldomaldonado@yahoo.com,"¡Hola, soy Geraldo! Tengo 20 años y me gusta viajar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
8378,574533,Marcelino Vargas,68,Hombre,+34985945257,marcelinovargas@hotmail.com,"¡Hola, soy Marcelino! Tengo 68 años y me gusta cocinar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Benetúser, Spain"
8379,671200,Perla Morcillo,30,Mujer,+34978390219,perlamorcillo@yahoo.com,"¡Hola, soy Perla! Tengo 30 años y me gusta hacer senderismo. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
8380,373767,Juan Francisco Benitez,20,Hombre,+34880763444,juanfranciscobenitez@gmail.com,"¡Hola, soy Juan! Tengo 20 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
8381,283136,Celestino Vargas,77,Hombre,+34967625892,celestinovargas@gmail.com,"¡Hola, soy Celestino! Tengo 77 años y me gusta cocinar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
8382,514193,Plácido Busquets,74,Hombre,+34901013093,placidobusquets@yahoo.com,"¡Hola, soy Plácido! Tengo 74 años y me gusta ver películas. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Burjasot, Spain"
8383,428159,Florentino Tapia,39,Hombre,+34926827567,florentinotapia@hotmail.com,"¡Hola, soy Florentino! Tengo 39 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
8384,803468,Arsenio Barranco,45,Hombre,+34902544254,arseniobarranco@yahoo.com,"¡Hola, soy Arsenio! Tengo 45 años y me gusta ir al cine. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
8385,970929,Jenaro Rincón,74,Hombre,+34980728956,jenarorincon@gmail.com,"¡Hola, soy Jenaro! Tengo 74 años y me gusta ver películas. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Paterna, Spain"
8386,137345,Leyre Heras,43,Mujer,+34927934000,leyreheras@hotmail.com,"¡Hola, soy Leyre! Tengo 43 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
8387,907047,Georgina Ureña,33,Mujer,+34942246318,georginaurena@hotmail.com,"¡Hola, soy Georgina! Tengo 33 años y me gusta salir a correr. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Paterna, Spain"
8388,554949,Fortunata Sanjuan,21,Mujer,+34987566668,fortunatasanjuan@gmail.com,"¡Hola, soy Fortunata! Tengo 21 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Alboraya, Spain"
8389,315562,Domitila Valenzuela,52,Mujer,+34887919720,domitilavalenzuela@yahoo.com,"¡Hola, soy Domitila! Tengo 52 años y me gusta ver películas. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Aldaya, Spain"
8390,116116,Carmela Fajardo,20,Mujer,+34884280795,carmelafajardo@hotmail.com,"¡Hola, soy Carmela! Tengo 20 años y me gusta hacer senderismo. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Alaquàs, Spain"
8391,322593,Horacio Suarez,68,Hombre,+34876832665,horaciosuarez@gmail.com,"¡Hola, soy Horacio! Tengo 68 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Paterna, Spain"
8392,369190,Sarita Salvà,59,Mujer,+34836770568,saritasalva@gmail.com,"¡Hola, soy Sarita! Tengo 59 años y me gusta viajar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
8393,456504,Mar Cortes,20,Mujer,+34944755405,marcortes@gmail.com,"¡Hola, soy Mar! Tengo 20 años y me gusta leer. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Aldaya, Spain"
8394,259765,Zacarías Sanmiguel,40,Hombre,+34821706796,zacariassanmiguel@yahoo.com,"¡Hola, soy Zacarías! Tengo 40 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Paiporta, Spain"
8395,112731,Cornelio Carbonell,43,Hombre,+34943747446,corneliocarbonell@gmail.com,"¡Hola, soy Cornelio! Tengo 43 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Torrent, Spain"
8396,145471,Onofre Parejo,79,Hombre,+34737763913,onofreparejo@hotmail.com,"¡Hola, soy Onofre! Tengo 79 años y me gusta salir a correr. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
8397,769376,Albano Cal,36,Hombre,+34975292515,albanocal@gmail.com,"¡Hola, soy Albano! Tengo 36 años y me gusta hacer senderismo. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Catarroja, Spain"
8398,560267,Sandalio Carranza,34,Hombre,+34985897100,sandaliocarranza@gmail.com,"¡Hola, soy Sandalio! Tengo 34 años y me gusta pintar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Meliana, Spain"
8399,883307,Alexandra Campos,29,Mujer,+34884686882,alexandracampos@hotmail.com,"¡Hola, soy Alexandra! Tengo 29 años y me gusta practicar deporte. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Benetúser, Spain"
8400,693790,Chema Carvajal,82,Hombre,+34982992636,chemacarvajal@hotmail.com,"¡Hola, soy Chema! Tengo 82 años y me gusta practicar deporte. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Moncada, Spain"
8401,999014,Ainara Esteban,41,Mujer,+34943752285,ainaraesteban@yahoo.com,"¡Hola, soy Ainara! Tengo 41 años y me gusta hacer senderismo. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Manises, Spain"
8402,145701,Nerea Martínez,54,Mujer,+34983239029,nereamartinez@gmail.com,"¡Hola, soy Nerea! Tengo 54 años y me gusta hacer senderismo. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Xirivella, Spain"
8403,748365,Teresita Morillo,60,Mujer,+34846045548,teresitamorillo@gmail.com,"¡Hola, soy Teresita! Tengo 60 años y me gusta pintar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Paterna, Spain"
8404,886510,Flora Alcántara,46,Mujer,+34824973996,floraalcantara@yahoo.com,"¡Hola, soy Flora! Tengo 46 años y me gusta salir a correr. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Alboraya, Spain"
8405,899114,Godofredo Macias,21,Hombre,+34723502478,godofredomacias@gmail.com,"¡Hola, soy Godofredo! Tengo 21 años y me gusta hacer senderismo. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Catarroja, Spain"
8406,588831,Martirio Mariscal,79,Mujer,+34846109213,martiriomariscal@hotmail.com,"¡Hola, soy Martirio! Tengo 79 años y me gusta tocar un instrumento musical. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alboraya, Spain"
8407,969355,Nazaret Guijarro,23,Mujer,+34948616576,nazaretguijarro@yahoo.com,"¡Hola, soy Nazaret! Tengo 23 años y me gusta ir al cine. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Aldaya, Spain"
8408,214861,Lucas Pla,55,Hombre,+34927742406,lucaspla@hotmail.com,"¡Hola, soy Lucas! Tengo 55 años y me gusta ir al cine. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Meliana, Spain"
8409,691497,Nydia Rodriguez,57,Mujer,+34875015366,nydiarodriguez@hotmail.com,"¡Hola, soy Nydia! Tengo 57 años y me gusta leer. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Valencia, Spain"
8410,431846,Josefina Duarte,32,Mujer,+34842293593,josefinaduarte@yahoo.com,"¡Hola, soy Josefina! Tengo 32 años y me gusta pintar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Burjasot, Spain"
8411,410829,Javier Amigó,28,Hombre,+34944051162,javieramigo@hotmail.com,"¡Hola, soy Javier! Tengo 28 años y me gusta cocinar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
8412,840548,Sabina Manzano,29,Mujer,+34871985966,sabinamanzano@hotmail.com,"¡Hola, soy Sabina! Tengo 29 años y me gusta hacer senderismo. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Xirivella, Spain"
8413,787063,Genoveva Fernandez,42,Mujer,+34800096985,genovevafernandez@hotmail.com,"¡Hola, soy Genoveva! Tengo 42 años y me gusta practicar deporte. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
8414,264469,Isidro Saavedra,67,Hombre,+34887303047,isidrosaavedra@hotmail.com,"¡Hola, soy Isidro! Tengo 67 años y me gusta leer. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Valencia, Spain"
8415,538244,Basilio Artigas,53,Hombre,+34965961544,basilioartigas@gmail.com,"¡Hola, soy Basilio! Tengo 53 años y me gusta leer. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
8416,850362,Heraclio Montes,42,Hombre,+34923696794,heracliomontes@gmail.com,"¡Hola, soy Heraclio! Tengo 42 años y me gusta hacer senderismo. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
8417,481977,Marta Verdú,30,Mujer,+34823221367,martaverdu@hotmail.com,"¡Hola, soy Marta! Tengo 30 años y me gusta viajar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Valencia, Spain"
8418,978271,Ariadna Belmonte,35,Mujer,+34849984643,ariadnabelmonte@yahoo.com,"¡Hola, soy Ariadna! Tengo 35 años y me gusta practicar deporte. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Paterna, Spain"
8419,548132,Martín Díez,48,Hombre,+34842549856,martindiez@yahoo.com,"¡Hola, soy Martín! Tengo 48 años y me gusta viajar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
8420,443947,Paz Ortuño,43,Mujer,+34947004605,pazortuno@hotmail.com,"¡Hola, soy Paz! Tengo 43 años y me gusta hacer senderismo. Suelo escuchar música rock.",No me importa viajar con un fumador,"Alfafar, Spain"
8421,240266,Dolores Coll,17,Mujer,+34849546876,dolorescoll@gmail.com,"¡Hola, soy Dolores! Tengo 17 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Xirivella, Spain"
8422,422682,Narcisa Calderon,60,Mujer,+34848078242,narcisacalderon@yahoo.com,"¡Hola, soy Narcisa! Tengo 60 años y me gusta salir a correr. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Sedaví, Spain"
8423,459673,Pablo Arévalo,28,Hombre,+34937646361,pabloarevalo@gmail.com,"¡Hola, soy Pablo! Tengo 28 años y me gusta viajar. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
8424,729813,Leticia Dueñas,25,Mujer,+34976704861,leticiaduenas@gmail.com,"¡Hola, soy Leticia! Tengo 25 años y me gusta salir a correr. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
8425,849500,Julie Marcos,49,Mujer,+34947198204,juliemarcos@yahoo.com,"¡Hola, soy Julie! Tengo 49 años y me gusta cocinar. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Paterna, Spain"
8426,318234,Toribio Torrents,43,Hombre,+34845894607,toribiotorrents@yahoo.com,"¡Hola, soy Toribio! Tengo 43 años y me gusta pintar. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Burjasot, Spain"
8427,575612,Eusebio Parra,39,Hombre,+34841508910,eusebioparra@hotmail.com,"¡Hola, soy Eusebio! Tengo 39 años y me gusta hacer senderismo. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Xirivella, Spain"
8428,606855,Lázaro Durán,44,Hombre,+34823850312,lazaroduran@gmail.com,"¡Hola, soy Lázaro! Tengo 44 años y me gusta salir a correr. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
8429,527839,Pedro Roldan,73,Hombre,+34926627466,pedroroldan@yahoo.com,"¡Hola, soy Pedro! Tengo 73 años y me gusta cocinar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
8430,383000,Inés Madrid,48,Mujer,+34844101904,inesmadrid@gmail.com,"¡Hola, soy Inés! Tengo 48 años y me gusta viajar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Valencia, Spain"
8431,776644,Alejandro Terrón,58,Hombre,+34984522430,alejandroterron@hotmail.com,"¡Hola, soy Alejandro! Tengo 58 años y me gusta ir al cine. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Meliana, Spain"
8432,287538,Joan Batalla,51,Hombre,+34977574397,joanbatalla@yahoo.com,"¡Hola, soy Joan! Tengo 51 años y me gusta pintar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
8433,801220,Ana Sofía Ojeda,38,Mujer,+34980601956,anasofiaojeda@hotmail.com,"¡Hola, soy Ana! Tengo 38 años y me gusta leer. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Sedaví, Spain"
8434,114693,Carmela Llobet,45,Mujer,+34979385791,carmelallobet@hotmail.com,"¡Hola, soy Carmela! Tengo 45 años y me gusta viajar. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
8435,566957,Adelina Rocha,33,Mujer,+34923509802,adelinarocha@yahoo.com,"¡Hola, soy Adelina! Tengo 33 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
8436,919528,Elisabet Fajardo,56,Mujer,+34954772253,elisabetfajardo@yahoo.com,"¡Hola, soy Elisabet! Tengo 56 años y me gusta practicar deporte. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alboraya, Spain"
8437,696663,Jose Ramón Iriarte,73,Hombre,+34971210111,joseramoniriarte@yahoo.com,"¡Hola, soy Jose! Tengo 73 años y me gusta leer. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
8438,935081,Amor Ángel,44,Hombre,+34885479277,amorangel@hotmail.com,"¡Hola, soy Amor! Tengo 44 años y me gusta ver películas. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Paterna, Spain"
8439,792914,Florencia Barrera,85,Mujer,+34824837270,florenciabarrera@yahoo.com,"¡Hola, soy Florencia! Tengo 85 años y me gusta ir al cine. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Burjasot, Spain"
8440,911598,Dani Aguilera,48,Hombre,+34900963514,daniaguilera@gmail.com,"¡Hola, soy Dani! Tengo 48 años y me gusta tocar un instrumento musical. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Alboraya, Spain"
8441,368979,Esperanza Galvez,75,Mujer,+34944049814,esperanzagalvez@gmail.com,"¡Hola, soy Esperanza! Tengo 75 años y me gusta salir a correr. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
